,Day of Week_Friday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Genre_action,Genre_adventure,Genre_animation,Genre_biography,Genre_comedy,Genre_crime,Genre_documentary,Genre_drama,Genre_fantasy,Genre_horror,Genre_musical,Genre_mystery,Genre_romance,Genre_sci-fi,Genre_thriller,Studio_encoded,Director_encoded,Studio_encoded,Director_encoded,Adjusted Gross ($mill),Budget ($mill),Gross ($mill),IMDb Rating,MovieLens Rating,Runtime (min),Year,Month,Day
51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.003289473684210526,0.15296052631578946,0.003289473684210526,0.0066821178099509375,0.16499665998663995,0.00884955752212388,0.6000000000000001,0.5,0.3557692307692307,0.9078947368421062,0.9999999999999999,0.6
52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13980263157894737,0.009868421052631578,0.13980263157894737,0.009868421052631578,0.0067573668843873246,0.3152972611890448,0.010124821269853534,0.40000000000000013,0.5,0.423076923076923,0.9342105263157912,0.09090909090909091,0.3666666666666667
53,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003289473684210526,0.003289473684210526,0.003289473684210526,0.003289473684210526,0.007028263552358308,0.21509686038744155,0.015419098040731133,0.19999999999999996,0.5,0.3173076923076923,0.9605263157894761,0.7272727272727273,0.43333333333333335
54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.009868421052631578,0.1069078947368421,0.009868421052631578,0.007043313367245587,0.43219772879091517,0.016810294856436217,0.19999999999999996,0.25,0.33653846153846156,0.9736842105263186,0.36363636363636365,0.9999999999999999
55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299342105263158,0.001644736842105263,0.1299342105263158,0.001644736842105263,0.00740450892454023,0.08984635938543754,0.007265138926459774,0.6000000000000001,0.75,0.47596153846153844,0.8947368421052637,0.4545454545454545,0.0
56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13980263157894737,0.001644736842105263,0.13980263157894737,0.001644736842105263,0.0074195587394275085,0.08149632598530394,0.01024075433782895,0.8,0.75,0.3028846153846154,0.9210526315789487,0.0,0.9666666666666667
57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.006578947368421052,0.1069078947368421,0.006578947368421052,0.007524907443638446,0.2651970607882432,0.018046914248174048,0.19999999999999996,0.25,0.34134615384615385,0.9736842105263186,0.5454545454545454,0.3666666666666667
58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13980263157894737,0.001644736842105263,0.13980263157894737,0.001644736842105263,0.007630256147849384,0.16499665998663995,0.00019322177995903522,0.19999999999999996,0.25,0.2403846153846154,0.8552631578947398,0.4545454545454545,0.3333333333333333
59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.011513157894736841,0.15296052631578946,0.011513157894736841,0.007856003371158538,0.498997995991984,0.01746724890829693,0.40000000000000013,0.5,0.39903846153846156,0.9605263157894761,0.36363636363636365,0.3333333333333333
60,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.001644736842105263,0.15296052631578946,0.001644736842105263,0.007931252445594925,0.2651970607882432,0.011747884221509436,0.6000000000000001,0.5,0.3846153846153846,0.9078947368421062,0.4545454545454545,0.6333333333333333
61,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.001644736842105263,0.15296052631578946,0.001644736842105263,0.008156999668904073,0.2985971943887776,0.001275263747729627,0.40000000000000013,0.5,0.46153846153846156,0.8552631578947398,0.5454545454545454,0.2
62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.003289473684210526,0.1069078947368421,0.003289473684210526,0.008172049483791344,0.13159652638610556,0.01966997719982995,0.40000000000000013,0.5,0.5192307692307693,0.9736842105263186,0.9999999999999999,0.4
63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008223684210526315,0.001644736842105263,0.008223684210526315,0.001644736842105263,0.00818709929867863,0.0197060788243153,0.02125439579549407,0.19999999999999996,0.25,0.3317307692307693,0.9868421052631611,0.8181818181818182,0.06666666666666668
64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13980263157894737,0.001644736842105263,0.13980263157894737,0.001644736842105263,0.008337597447551397,0.2651970607882432,0.012675348765312816,0.40000000000000013,0.5,0.3557692307692307,0.9078947368421062,0.9999999999999999,0.3666666666666667
65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13980263157894737,0.011513157894736841,0.13980263157894737,0.011513157894736841,0.008382746892213227,0.3653974615898464,0.004405456583066028,0.6000000000000001,0.5,0.5528846153846154,0.8684210526315823,0.36363636363636365,0.16666666666666669
